######################################################################################################################;;;
#Scenario;;;
######################################################################################################################;;;
economic_man_desc;Преследующий только собственные цели и абсолютно рациональный человек. Хотя подобного индивидуума в чистом виде можно встретить только в экономических моделях, его свойства в той или иной мере присущи столь многим людям, что экономические модели такого рода достаточно реалистичны. Реальные люди в одних отношениях лучше экономического человека, а во многих других – хуже. Экономический человек способен всего лишь подчиняться законам, опасаясь наказания за их нарушение, и строго придерживаться условий сделки или договора, чтобы не повредить своей репутации. Однако он не таит злого умысла и, не будучи догматиком, не сопротивляется переменам.;X;
invisible_hand_of_market;Невидимая рука рынка;X;
invisible_hand_of_market_desc;«Невидимая рука рынка» — популярная метафора, впервые использованная Адамом Смитом в работе Исследование о природе и причинах богатства народов для описания механизма влияния индивидуальных интересов на максимизацию общественного богатства. Таким образом, отдельная личность, стремясь к собственной выгоде, независимо от её воли и сознания, направляется к достижению экономической выгоды и пользы для всего общества.;X;
rational_choice_theory;Теория рационального выбора;X;
rational_choice_theory_desc;Теория рационального выбора — общий термин для различных подходов теории действия в экономических и социальных науках. Эти подходы описывают рациональное поведение действующих субъектов (акторов).;X;
re-exportation;Реэкспорт;X;
re-exportation_desc;Реэкспорт — вывоз из страны ранее ввезённых в неё товаров для перепродажи в другие страны.;X;
francois_quesnay;Франсуа Кенэ;X;
francois_quesnay_desc;По мнению Кенэ, в мире господствуют законы, установленные Божеством ко благу человека; но реальная жизнь находится в некотором противоречии с принципами естественного и благодетельного порядка. Это несоответствие Кенэ объясняет неразумным пользованием свободной волей и столкновением во всяком обществе двух интересов: чисто личного, который сводится к желанию испытывать наслаждение и избегать страданий, и разумно понимаемого, который учит человека, что, кроме обязанностей перед самим собой и кроме собственных желаний, существуют ещё обязанности перед другими людьми и Богом.;
anne-robert_turgot;Анн Робер Жак Тюрго;X;
anne-robert_turgot_desc;Анн Робер Жак Тюрго — французский экономист и государственный деятель. Вошел в историю как один из основоположников экономического либерализма.;X;
thomas_robert_malthus;Томас Мальтус;X;
thomas_robert_malthus_desc;В 1798 году он опубликовал свою книгу Essay on the Principle of Population («Очерк о законе народонаселения»). Три основных тезиса «Очерка»: 1.Из-за биологической способности человека к продолжению рода, его физические способности используются для увеличения своих продовольственных ресурсов. 2.Народонаселение строго ограничено средствами существования. 3.Рост народонаселения может быть остановлен лишь встречными причинами, которые сводятся к нравственному воздержанию или несчастьям (войны, эпидемии, голод). Также Мальтус приходит к выводу, что народонаселение растёт в геометрической прогрессии, а средства существования — в арифметической.;X;
golden_billion;Золотой миллиард;X;
golden_billion_desc;Золотой миллиард — теоретическое понятие, отражающее современный дисбаланс в уровне жизни и потребления между населением развитых и развивающихся стран мира в условиях ограниченности мировых ресурсов.;X;
army_recruit;Рекрутская повинность;X;
army_recruit_desc;Рекрутская повинность заключалась в следующем: 1)Рекрутской повинности подлежат все сословия и все классы населения, 2)Для дворян она есть повинность личная и поголовная, для податных сословий — общинная, то есть правительство предъявляло свои требования не к лицу, а к обществу, указывая лишь число подлежащих сдаче рекрутов, в возрасте от 20 до 35 лет, и предоставляя самим обществам определять, кто и на каких основаниях должен быть сдан, 3)срок службы — пожизненный, 4)Размер повинности, время набора и порядок раскладки определяются особо перед каждым набором.;X;
weakening_of_cultural_relations;Размывание культурных связей;X;
weakening_of_cultural_relations_desc;Размывание культурных связей;X;
cosmopolitanism;Космополитизм;X;
cosmopolitanism_desc;Космополитизм — идеология мирового гражданства, ставящая интересы всего человечества в целом выше интересов отдельной нации или государства, и рассматривающая человека как свободного индивида в рамках Земли.;X;
